LOCALIDAD;PARCELA;FECHA;COD_EJEMPLAR;RAMA;ELONGACION;LONG_ELONG
Cañar;CSR1;22/9/2011 0:00:00;10;R2;Elong 1;2.00
Cañar;CSR1;22/9/2011 0:00:00;6;R1;Elong 1;15.00
Cañar;CIR1;22/9/2011 0:00:00;2;R1;Elong 1;3.00
Cañar;CSR1;22/9/2011 0:00:00;5;R3;Elong 1;2.00
Cañar;CSR1;22/9/2011 0:00:00;5;R2;Elong 1;3.00
Cañar;CSR1;22/9/2011 0:00:00;5;R1;Elong 1;3.00
Cañar;CSR1;22/9/2011 0:00:00;4;R3;Elong 1;1.00
Cañar;CSR1;22/9/2011 0:00:00;4;R2;Elong 1;4.00
Cañar;CSR1;22/9/2011 0:00:00;4;R1;Elong 1;1.00
Cañar;CSR1;22/9/2011 0:00:00;3;R3;Elong 1;2.00
Cañar;CSR1;22/9/2011 0:00:00;6;R3;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;8;R1;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;1;R1;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;4;R1;Elong 1;10.00
Cañar;CSR2;22/9/2011 0:00:00;4;R3;Elong 1;4.00
Cañar;CSR2;22/9/2011 0:00:00;5;R2;Elong 1;3.00
Cañar;CSR2;22/9/2011 0:00:00;5;R3;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;6;R1;Elong 1;5.00
Cañar;CSR2;22/9/2011 0:00:00;6;R2;Elong 1;5.00
Cañar;CSR2;22/9/2011 0:00:00;6;R3;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;7;R1;Elong 1;3.00
Cañar;CSR1;22/9/2011 0:00:00;9;R3;Elong 1;3.00
Cañar;CSR2;22/9/2011 0:00:00;7;R3;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;1;R2;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;8;R2;Elong 1;4.00
Cañar;CSR2;22/9/2011 0:00:00;8;R3;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;9;R1;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;9;R2;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;9;R3;Elong 1;2.00
Cañar;CSR2;22/9/2011 0:00:00;10;R1;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;10;R2;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;10;R3;Elong 1;2.00
Cañar;CSR1;22/9/2011 0:00:00;10;R3;Elong 1;1.00
Cañar;CSR2;22/9/2011 0:00:00;7;R2;Elong 1;6.00
Cañar;CIR2;22/9/2011 0:00:00;10;R1;Elong 1;1.00
Cañar;CIR2;22/9/2011 0:00:00;6;R1;Elong 1;4.00
Cañar;CIR2;22/9/2011 0:00:00;8;R1;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;7;R2;Elong 1;1.00
Cañar;CIR2;22/9/2011 0:00:00;7;R1;Elong 1;1.00
Cañar;CIR2;22/9/2011 0:00:00;6;R3;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;6;R2;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;9;R1;Elong 1;3.00
Cañar;CIR2;22/9/2011 0:00:00;2;R1;Elong 1;1.00
Cañar;CIR2;22/9/2011 0:00:00;9;R3;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;8;R2;Elong 1;9.00
Cañar;CIR2;22/9/2011 0:00:00;10;R2;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;10;R3;Elong 1;7.00
Cañar;CIR2;22/9/2011 0:00:00;8;R3;Elong 1;1.00
Cañar;CIR1;22/9/2011 0:00:00;1;R2;Elong 1;4.00
Cañar;CIR2;22/9/2011 0:00:00;1;R3;Elong 1;5.00
Cañar;CIR2;22/9/2011 0:00:00;1;R2;Elong 1;5.00
Cañar;CIR2;22/9/2011 0:00:00;1;R1;Elong 1;4.00
Cañar;CIR2;22/9/2011 0:00:00;5;R3;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;9;R2;Elong 1;3.00
Cañar;CIR2;22/9/2011 0:00:00;3;R2;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;5;R2;Elong 1;17.00
Cañar;CIR2;22/9/2011 0:00:00;5;R1;Elong 1;5.00
Cañar;CIR2;22/9/2011 0:00:00;4;R3;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;4;R2;Elong 1;1.00
Cañar;CIR2;22/9/2011 0:00:00;7;R3;Elong 1;3.00
Cañar;CIR2;22/9/2011 0:00:00;3;R3;Elong 1;2.00
Cañar;CIR2;22/9/2011 0:00:00;2;R2;Elong 1;14.00
Cañar;CIR2;22/9/2011 0:00:00;3;R1;Elong 1;9.00
Cañar;CIR2;22/9/2011 0:00:00;2;R3;Elong 1;8.00
Cañar;CIR2;22/9/2011 0:00:00;4;R1;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;7;R3;Elong 1;1.00
Cañar;CSR1;14/9/2012 0:00:00;6;R2;Elong 1;2.50
Cañar;CSR1;14/9/2012 0:00:00;6;R3;Elong 1;2.50
Cañar;CIR1;14/9/2012 0:00:00;3;R1;Elong 1;5.50
Cañar;CIR1;14/9/2012 0:00:00;3;R2;Elong 1;1.00
Cañar;CIR1;14/9/2012 0:00:00;3;R3;Elong 1;2.50
Cañar;CIR2;14/9/2012 0:00:00;10;R3;Elong 1;
Cañar;CIR2;14/9/2012 0:00:00;10;R2;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;10;R1;Elong 1;
Cañar;CIR2;14/9/2012 0:00:00;9;R3;Elong 1;4.00
Cañar;CIR2;14/9/2012 0:00:00;9;R2;Elong 1;9.00
Cañar;CIR2;14/9/2012 0:00:00;9;R1;Elong 1;2.50
Cañar;CIR2;14/9/2012 0:00:00;8;R3;Elong 1;1.50
Cañar;CSR1;14/9/2012 0:00:00;6;R1;Elong 1;14.00
Cañar;CSR1;14/9/2012 0:00:00;7;R1;Elong 1;3.50
Cañar;CSR1;14/9/2012 0:00:00;9;R1;Elong 1;2.50
Cañar;CSR1;14/9/2012 0:00:00;8;R3;Elong 1;1.50
Cañar;CSR1;14/9/2012 0:00:00;8;R2;Elong 1;8.50
Cañar;CSR1;14/9/2012 0:00:00;8;R1;Elong 1;5.50
Cañar;CIR1;14/9/2012 0:00:00;9;R3;Elong 1;2.00
Cañar;CIR2;14/9/2012 0:00:00;8;R2;Elong 1;2.50
Cañar;CSR1;14/9/2012 0:00:00;7;R2;Elong 1;7.00
Cañar;CIR2;14/9/2012 0:00:00;8;R1;Elong 1;8.00
Cañar;CIR2;14/9/2012 0:00:00;6;R1;Elong 1;4.50
Cañar;CIR2;14/9/2012 0:00:00;6;R2;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;6;R3;Elong 1;1.50
Cañar;CIR2;14/9/2012 0:00:00;7;R1;Elong 1;2.00
Cañar;CIR2;14/9/2012 0:00:00;7;R2;Elong 1;2.00
Cañar;CSR1;14/9/2012 0:00:00;5;R3;Elong 1;12.50
Cañar;CSR1;14/9/2012 0:00:00;7;R3;Elong 1;0.50
Cañar;CIR1;14/9/2012 0:00:00;4;R1;Elong 1;0.50
Cañar;CIR1;14/9/2012 0:00:00;10;R3;Elong 1;8.00
Cañar;CSR1;14/9/2012 0:00:00;1;R2;Elong 1;3.00
Cañar;CSR1;14/9/2012 0:00:00;1;R1;Elong 1;1.50
Cañar;CSR1;14/9/2012 0:00:00;1;R3;Elong 1;7.00
Cañar;CSR1;14/9/2012 0:00:00;2;R1;Elong 1;5.50
Cañar;CSR1;14/9/2012 0:00:00;2;R2;Elong 1;6.80
Cañar;CSR1;14/9/2012 0:00:00;2;R3;Elong 1;0.80
Cañar;CSR1;14/9/2012 0:00:00;3;R1;Elong 1;4.50
Cañar;CSR1;14/9/2012 0:00:00;3;R2;Elong 1;1.40
Cañar;CSR1;14/9/2012 0:00:00;3;R3;Elong 1;2.00
Cañar;CSR1;14/9/2012 0:00:00;4;R1;Elong 1;1.50
Cañar;CSR1;14/9/2012 0:00:00;4;R2;Elong 1;2.00
Cañar;CSR1;14/9/2012 0:00:00;4;R3;Elong 1;0.80
Cañar;CIR1;14/9/2012 0:00:00;6;R1;Elong 1;2.50
Cañar;CIR1;14/9/2012 0:00:00;5;R3;Elong 1;14.00
Cañar;CSR1;14/9/2012 0:00:00;5;R2;Elong 1;5.00
Cañar;CIR1;14/9/2012 0:00:00;2;R3;Elong 1;6.00
Cañar;CIR1;14/9/2012 0:00:00;2;R2;Elong 1;1.50
Cañar;CIR1;14/9/2012 0:00:00;2;R1;Elong 1;6.50
Cañar;CIR1;14/9/2012 0:00:00;1;R3;Elong 1;11.00
Cañar;CSR1;14/9/2012 0:00:00;5;R1;Elong 1;5.50
Cañar;CIR1;14/9/2012 0:00:00;5;R1;Elong 3;
Cañar;CIR1;14/9/2012 0:00:00;1;R1;Elong 1;15.00
Cañar;CIR1;14/9/2012 0:00:00;5;R2;Elong 1;5.00
Cañar;CIR1;14/9/2012 0:00:00;5;R1;Elong 1;0.50
Cañar;CIR1;14/9/2012 0:00:00;4;R3;Elong 1;1.50
Cañar;CIR1;14/9/2012 0:00:00;4;R2;Elong 1;0.50
Cañar;CSR1;14/9/2012 0:00:00;4;R3;Elong 2;
Cañar;CIR1;14/9/2012 0:00:00;9;R1;Elong 1;3.50
Cañar;CIR1;14/9/2012 0:00:00;1;R2;Elong 1;3.00
Cañar;CSR2;14/9/2012 0:00:00;3;R1;Elong 1;1.00
Cañar;CIR1;14/9/2012 0:00:00;5;R1;Elong 2;
Cañar;CSR2;14/9/2012 0:00:00;5;R1;Elong 1;1.50
Cañar;CSR2;14/9/2012 0:00:00;4;R3;Elong 1;2.50
Cañar;CSR2;14/9/2012 0:00:00;4;R2;Elong 1;2.50
Cañar;CSR2;14/9/2012 0:00:00;4;R1;Elong 1;7.50
Cañar;CSR2;14/9/2012 0:00:00;3;R3;Elong 1;4.00
Cañar;CSR2;14/9/2012 0:00:00;3;R2;Elong 1;1.00
Cañar;CSR2;14/9/2012 0:00:00;5;R3;Elong 1;5.00
Cañar;CIR2;14/9/2012 0:00:00;3;R2;Elong 1;5.50
Cañar;CSR2;14/9/2012 0:00:00;6;R1;Elong 1;4.50
Cañar;CIR2;14/9/2012 0:00:00;5;R2;Elong 1;0.50
Cañar;CSR2;14/9/2012 0:00:00;1;R3;Elong 2;9.00
Cañar;CIR2;14/9/2012 0:00:00;3;R1;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;2;R3;Elong 1;11.00
Cañar;CIR2;14/9/2012 0:00:00;2;R2;Elong 1;32.00
Cañar;CIR2;14/9/2012 0:00:00;2;R1;Elong 1;2.00
Cañar;CIR2;14/9/2012 0:00:00;5;R3;Elong 1;10.00
Cañar;CIR2;14/9/2012 0:00:00;3;R3;Elong 1;10.00
Cañar;CSR2;14/9/2012 0:00:00;8;R3;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;4;R3;Elong 1;1.00
Cañar;CIR2;14/9/2012 0:00:00;4;R2;Elong 1;1.50
Cañar;CIR2;14/9/2012 0:00:00;4;R1;Elong 1;6.00
Cañar;CSR2;14/9/2012 0:00:00;10;R3;Elong 1;7.00
Cañar;CSR2;14/9/2012 0:00:00;10;R2;Elong 1;0.50
Cañar;CSR2;14/9/2012 0:00:00;10;R1;Elong 1;1.00
Cañar;CSR2;14/9/2012 0:00:00;9;R3;Elong 1;6.50
Cañar;CSR2;14/9/2012 0:00:00;5;R2;Elong 1;2.50
Cañar;CSR2;14/9/2012 0:00:00;9;R1;Elong 1;5.00
Cañar;CIR2;14/9/2012 0:00:00;1;R1;Elong 1;3.00
Cañar;CSR2;14/9/2012 0:00:00;8;R2;Elong 1;6.50
Cañar;CSR2;14/9/2012 0:00:00;8;R1;Elong 1;5.50
Cañar;CSR2;14/9/2012 0:00:00;7;R3;Elong 1;0.50
Cañar;CSR2;14/9/2012 0:00:00;7;R2;Elong 1;4.10
Cañar;CSR2;14/9/2012 0:00:00;7;R1;Elong 1;5.00
Cañar;CSR2;14/9/2012 0:00:00;6;R3;Elong 1;1.00
Cañar;CSR2;14/9/2012 0:00:00;6;R2;Elong 1;0.50
Cañar;CSR2;14/9/2012 0:00:00;9;R2;Elong 1;2.50
Cañar;CIR1;14/9/2012 0:00:00;9;R2;Elong 1;4.50
Cañar;CIR1;14/9/2012 0:00:00;8;R3;Elong 1;12.00
Cañar;CIR1;14/9/2012 0:00:00;10;R1;Elong 1;8.00
Cañar;CIR1;14/9/2012 0:00:00;10;R2;Elong 1;4.00
Cañar;CIR1;14/9/2012 0:00:00;8;R1;Elong 1;3.00
Cañar;CIR2;14/9/2012 0:00:00;1;R3;Elong 1;10.00
Cañar;CIR1;14/9/2012 0:00:00;7;R3;Elong 1;2.00
Cañar;CIR2;14/9/2012 0:00:00;1;R2;Elong 1;7.00
Cañar;CIR1;14/9/2012 0:00:00;7;R2;Elong 1;0.50
Cañar;CIR1;14/9/2012 0:00:00;7;R1;Elong 1;1.50
Cañar;CIR1;14/9/2012 0:00:00;6;R3;Elong 1;16.00
Cañar;CIR1;14/9/2012 0:00:00;8;R2;Elong 1;4.50
Cañar;CIR1;14/9/2012 0:00:00;6;R2;Elong 1;5.00
Cañar;CSR1;14/9/2012 0:00:00;10;R3;Elong 1;2.50
Cañar;CSR1;14/9/2012 0:00:00;10;R2;Elong 1;0.50
Cañar;CIR2;14/9/2012 0:00:00;5;R1;Elong 1;2.00
Cañar;CSR1;14/9/2012 0:00:00;10;R1;Elong 1;0.50
Cañar;CSR1;14/9/2012 0:00:00;9;R3;Elong 1;2.00
Cañar;CSR2;14/9/2012 0:00:00;1;R1;Elong 1;5.00
Cañar;CSR2;14/9/2012 0:00:00;1;R2;Elong 1;6.50
Cañar;CSR2;14/9/2012 0:00:00;2;R1;Elong 1;2.00
Cañar;CSR2;14/9/2012 0:00:00;2;R2;Elong 1;1.00
Cañar;CSR2;14/9/2012 0:00:00;2;R3;Elong 1;2.50
Cañar;CSR1;14/9/2012 0:00:00;9;R2;Elong 1;10.50
Cañar;CIR2;23/9/2013 0:00:00;5;R1;Elong 1;1.50
Cañar;CIR2;23/9/2013 0:00:00;8;R1;Elong 1;4.00
Cañar;CIR2;23/9/2013 0:00:00;6;R1;Elong 1;3.00
Cañar;CIR2;23/9/2013 0:00:00;5;R2;Elong 1;6.00
Cañar;CIR2;23/9/2013 0:00:00;4;R3;Elong 1;2.50
Cañar;CIR2;23/9/2013 0:00:00;4;R2;Elong 1;4.00
Cañar;CIR2;23/9/2013 0:00:00;4;R1;Elong 1;7.00
Cañar;CIR2;23/9/2013 0:00:00;3;R3;Elong 1;4.50
Cañar;CIR2;23/9/2013 0:00:00;3;R2;Elong 1;5.00
Cañar;CIR2;23/9/2013 0:00:00;3;R1;Elong 1;10.00
Cañar;CIR2;23/9/2013 0:00:00;2;R3;Elong 1;5.50
Cañar;CIR2;23/9/2013 0:00:00;2;R1;Elong 1;9.00
Cañar;CIR2;23/9/2013 0:00:00;1;R2;Elong 1;3.00
Cañar;CIR2;23/9/2013 0:00:00;1;R1;Elong 1;2.50
Cañar;CIR2;23/9/2013 0:00:00;5;R3;Elong 1;7.50
Cañar;CSR1;23/9/2013 0:00:00;8;R1;Elong 1;3.00
Cañar;CSR1;23/9/2013 0:00:00;10;R3;Elong 1;2.00
Cañar;CSR1;23/9/2013 0:00:00;10;R2;Elong 1;5.00
Cañar;CSR1;23/9/2013 0:00:00;10;R1;Elong 1;3.00
Cañar;CSR1;23/9/2013 0:00:00;9;R3;Elong 1;4.00
Cañar;CSR1;23/9/2013 0:00:00;9;R2;Elong 1;3.00
Cañar;CSR1;23/9/2013 0:00:00;9;R1;Elong 1;1.00
Cañar;CIR2;23/9/2013 0:00:00;7;R2;Elong 1;3.00
Cañar;CSR1;23/9/2013 0:00:00;8;R2;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;6;R2;Elong 1;2.00
Cañar;CSR1;23/9/2013 0:00:00;7;R3;Elong 1;2.00
Cañar;CSR1;23/9/2013 0:00:00;7;R2;Elong 1;6.50
Cañar;CSR1;23/9/2013 0:00:00;7;R1;Elong 1;5.00
Cañar;CSR1;23/9/2013 0:00:00;6;R3;Elong 1;5.00
Cañar;CSR1;23/9/2013 0:00:00;6;R2;Elong 1;4.00
Cañar;CSR1;23/9/2013 0:00:00;6;R1;Elong 1;8.00
Cañar;CSR1;23/9/2013 0:00:00;5;R3;Elong 1;3.00
Cañar;CSR1;23/9/2013 0:00:00;8;R3;Elong 1;3.00
Cañar;CSR2;23/9/2013 0:00:00;4;R1;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;1;R1;Elong 1;7.00
Cañar;CSR2;23/9/2013 0:00:00;1;R2;Elong 1;3.50
Cañar;CSR2;23/9/2013 0:00:00;1;R3;Elong 1;11.00
Cañar;CSR2;23/9/2013 0:00:00;2;R1;Elong 1;2.50
Cañar;CSR2;23/9/2013 0:00:00;2;R2;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;2;R3;Elong 1;4.00
Cañar;CSR2;23/9/2013 0:00:00;3;R1;Elong 1;8.50
Cañar;CSR2;23/9/2013 0:00:00;7;R1;Elong 1;5.50
Cañar;CSR2;23/9/2013 0:00:00;3;R3;Elong 1;5.50
Cañar;CSR2;23/9/2013 0:00:00;6;R3;Elong 1;2.30
Cañar;CSR2;23/9/2013 0:00:00;4;R2;Elong 1;5.50
Cañar;CSR2;23/9/2013 0:00:00;4;R3;Elong 1;7.00
Cañar;CSR2;23/9/2013 0:00:00;5;R1;Elong 1;4.00
Cañar;CSR2;23/9/2013 0:00:00;5;R2;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;5;R3;Elong 1;3.00
Cañar;CSR2;23/9/2013 0:00:00;6;R1;Elong 1;5.00
Cañar;CSR1;23/9/2013 0:00:00;4;R3;Elong 1;5.00
Cañar;CSR2;23/9/2013 0:00:00;3;R2;Elong 1;11.00
Cañar;CSR2;23/9/2013 0:00:00;8;R2;Elong 1;3.50
Cañar;CSR1;23/9/2013 0:00:00;5;R2;Elong 1;6.50
Cañar;CIR2;23/9/2013 0:00:00;1;R3;Elong 1;5.00
Cañar;CIR2;23/9/2013 0:00:00;7;R3;Elong 1;3.50
Cañar;CIR2;23/9/2013 0:00:00;7;R1;Elong 1;2.00
Cañar;CIR2;23/9/2013 0:00:00;6;R3;Elong 1;4.50
Cañar;CIR2;23/9/2013 0:00:00;6;R2;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;7;R2;Elong 1;3.50
Cañar;CIR2;23/9/2013 0:00:00;8;R3;Elong 1;5.50
Cañar;CSR2;23/9/2013 0:00:00;8;R1;Elong 1;5.00
Cañar;CIR2;23/9/2013 0:00:00;9;R1;Elong 1;7.50
Cañar;CSR2;23/9/2013 0:00:00;8;R3;Elong 1;2.50
Cañar;CSR2;23/9/2013 0:00:00;9;R1;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;9;R2;Elong 1;3.50
Cañar;CSR2;23/9/2013 0:00:00;7;R2;Elong 3;
Cañar;CSR2;23/9/2013 0:00:00;9;R3;Elong 1;9.50
Cañar;CSR2;23/9/2013 0:00:00;10;R1;Elong 1;2.00
Cañar;CSR2;23/9/2013 0:00:00;10;R2;Elong 1;0.50
Cañar;CSR2;23/9/2013 0:00:00;7;R3;Elong 1;4.50
Cañar;CSR1;23/9/2013 0:00:00;1;R3;Elong 1;6.50
Cañar;CSR2;23/9/2013 0:00:00;10;R3;Elong 1;3.50
Cañar;CSR1;23/9/2013 0:00:00;4;R2;Elong 1;10.00
Cañar;CSR1;23/9/2013 0:00:00;4;R1;Elong 1;4.00
Cañar;CSR1;23/9/2013 0:00:00;3;R3;Elong 1;1.00
Cañar;CSR1;23/9/2013 0:00:00;3;R2;Elong 1;2.00
Cañar;CSR1;23/9/2013 0:00:00;3;R1;Elong 1;1.50
Cañar;CSR1;23/9/2013 0:00:00;2;R3;Elong 1;4.00
Cañar;CIR2;23/9/2013 0:00:00;8;R2;Elong 1;2.00
Cañar;CSR1;23/9/2013 0:00:00;2;R1;Elong 1;4.50
Cañar;CSR1;23/9/2013 0:00:00;5;R1;Elong 1;2.50
Cañar;CSR1;23/9/2013 0:00:00;1;R2;Elong 1;6.00
Cañar;CSR1;23/9/2013 0:00:00;1;R1;Elong 1;10.00
Cañar;CIR2;23/9/2013 0:00:00;10;R3;Elong 1;4.00
Cañar;CIR2;23/9/2013 0:00:00;10;R2;Elong 1;3.70
Cañar;CIR2;23/9/2013 0:00:00;10;R1;Elong 1;24.00
Cañar;CIR2;23/9/2013 0:00:00;9;R3;Elong 1;3.50
Cañar;CIR2;23/9/2013 0:00:00;9;R2;Elong 1;5.00
Cañar;CSR1;23/9/2013 0:00:00;2;R2;Elong 1;3.50
Cañar;CIR1;23/9/2013 0:00:00;6;R2;Elong 1;2.50
Cañar;CIR1;23/9/2013 0:00:00;1;R1;Elong 1;1.50
Cañar;CIR1;23/9/2013 0:00:00;1;R3;Elong 1;1.00
Cañar;CIR2;23/9/2013 0:00:00;2;R2;Elong 1;16.00
Cañar;CIR1;23/9/2013 0:00:00;2;R2;Elong 1;3.50
Cañar;CIR1;23/9/2013 0:00:00;2;R3;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;3;R1;Elong 1;3.00
Cañar;CIR1;23/9/2013 0:00:00;3;R2;Elong 1;4.00
Cañar;CIR1;23/9/2013 0:00:00;3;R3;Elong 1;2.50
Cañar;CIR1;23/9/2013 0:00:00;4;R1;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;4;R2;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;4;R3;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;5;R1;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;5;R2;Elong 1;3.00
Cañar;CIR1;23/9/2013 0:00:00;10;R3;Elong 1;3.00
Cañar;CIR1;23/9/2013 0:00:00;8;R2;Elong 1;10.00
Cañar;CSR2;23/9/2013 0:00:00;7;R2;Elong 2;
Cañar;CIR1;23/9/2013 0:00:00;10;R2;Elong 1;
Cañar;CIR1;23/9/2013 0:00:00;10;R1;Elong 1;2.50
Cañar;CIR1;23/9/2013 0:00:00;9;R3;Elong 1;6.00
Cañar;CIR1;23/9/2013 0:00:00;9;R2;Elong 1;3.00
Cañar;CIR1;23/9/2013 0:00:00;5;R3;Elong 1;3.50
Cañar;CIR1;23/9/2013 0:00:00;8;R3;Elong 1;12.00
Cañar;CIR1;23/9/2013 0:00:00;6;R1;Elong 1;4.00
Cañar;CIR1;23/9/2013 0:00:00;8;R1;Elong 1;7.00
Cañar;CIR1;23/9/2013 0:00:00;7;R3;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;7;R2;Elong 1;2.00
Cañar;CIR1;23/9/2013 0:00:00;7;R1;Elong 1;2.50
Cañar;CIR1;23/9/2013 0:00:00;6;R3;Elong 1;11.00
Cañar;CIR1;23/9/2013 0:00:00;1;R2;Elong 1;3.00
Cañar;CIR1;23/9/2013 0:00:00;9;R1;Elong 1;4.00
Cañar;CIR1;23/9/2013 0:00:00;2;R1;Elong 1;3.00
Cañar;CIR1;12/9/2014 0:00:00;6;R3;Elong 1;14.80
Cañar;CIR1;12/9/2014 0:00:00;2;R3;Elong 1;4.80
Cañar;CIR1;12/9/2014 0:00:00;3;R1;Elong 1;3.00
Cañar;CIR1;12/9/2014 0:00:00;3;R2;Elong 1;1.80
Cañar;CIR1;12/9/2014 0:00:00;3;R3;Elong 1;2.00
Cañar;CIR1;12/9/2014 0:00:00;4;R1;Elong 1;1.90
Cañar;CIR1;12/9/2014 0:00:00;4;R2;Elong 1;3.10
Cañar;CIR1;12/9/2014 0:00:00;4;R3;Elong 1;3.60
Cañar;CIR1;12/9/2014 0:00:00;5;R1;Elong 1;5.80
Cañar;CIR1;12/9/2014 0:00:00;5;R2;Elong 1;7.60
Cañar;CIR1;12/9/2014 0:00:00;5;R3;Elong 1;1.60
Cañar;CIR2;12/9/2014 0:00:00;1;R3;Elong 2;9.80
Cañar;CIR1;12/9/2014 0:00:00;6;R2;Elong 1;5.60
Cañar;CIR1;12/9/2014 0:00:00;1;R3;Elong 1;1.60
Cañar;CIR1;12/9/2014 0:00:00;7;R1;Elong 1;3.90
Cañar;CIR1;12/9/2014 0:00:00;7;R2;Elong 1;1.30
Cañar;CIR1;12/9/2014 0:00:00;7;R3;Elong 1;2.30
Cañar;CIR1;12/9/2014 0:00:00;8;R1;Elong 1;5.10
Cañar;CIR1;12/9/2014 0:00:00;8;R2;Elong 1;10.60
Cañar;CIR1;12/9/2014 0:00:00;9;R1;Elong 1;5.60
Cañar;CIR2;12/9/2014 0:00:00;1;R3;Elong 1;14.10
Cañar;CIR2;12/9/2014 0:00:00;2;R1;Elong 1;7.00
Cañar;CIR2;12/9/2014 0:00:00;2;R2;Elong 1;8.70
Cañar;CIR2;12/9/2014 0:00:00;2;R3;Elong 1;7.60
Cañar;CIR1;12/9/2014 0:00:00;6;R1;Elong 1;13.10
Cañar;CIR1;12/9/2014 0:00:00;7;R3;Elong 2;2.40
Cañar;CIR2;12/9/2014 0:00:00;1;R2;Elong 2;2.40
Cañar;CIR2;12/9/2014 0:00:00;1;R1;Elong 2;4.90
Cañar;CIR1;12/9/2014 0:00:00;4;R1;Elong 2;4.20
Cañar;CIR1;12/9/2014 0:00:00;4;R2;Elong 2;2.00
Cañar;CIR1;12/9/2014 0:00:00;4;R3;Elong 2;1.80
Cañar;CIR1;12/9/2014 0:00:00;5;R1;Elong 2;1.80
Cañar;CIR1;12/9/2014 0:00:00;5;R2;Elong 2;3.60
Cañar;CIR1;12/9/2014 0:00:00;5;R3;Elong 2;4.20
Cañar;CIR2;12/9/2014 0:00:00;4;R1;Elong 2;1.40
Cañar;CIR1;12/9/2014 0:00:00;6;R2;Elong 2;4.80
Cañar;CIR1;12/9/2014 0:00:00;2;R2;Elong 1;5.00
Cañar;CIR1;12/9/2014 0:00:00;7;R2;Elong 2;1.70
Cañar;CIR1;12/9/2014 0:00:00;2;R1;Elong 1;7.40
Cañar;CIR1;12/9/2014 0:00:00;8;R1;Elong 2;2.60
Cañar;CIR1;12/9/2014 0:00:00;8;R2;Elong 2;11.50
Cañar;CIR1;12/9/2014 0:00:00;8;R3;Elong 2;3.60
Cañar;CIR1;12/9/2014 0:00:00;8;R3;Elong 2;3.60
Cañar;CIR1;12/9/2014 0:00:00;9;R1;Elong 2;5.00
Cañar;CIR1;12/9/2014 0:00:00;9;R2;Elong 2;2.00
Cañar;CIR1;12/9/2014 0:00:00;9;R3;Elong 2;2.40
Cañar;CIR1;12/9/2014 0:00:00;10;R1;Elong 2;3.10
Cañar;CIR1;12/9/2014 0:00:00;1;R1;Elong 1;3.20
Cañar;CIR1;12/9/2014 0:00:00;1;R2;Elong 1;5.30
Cañar;CIR2;12/9/2014 0:00:00;3;R3;Elong 1;0.90
Cañar;CIR1;12/9/2014 0:00:00;7;R1;Elong 2;1.40
Cañar;CIR1;12/9/2014 0:00:00;9;R2;Elong 3;2.90
Cañar;CIR1;12/9/2014 0:00:00;5;R2;Elong 3;1.40
Cañar;CIR1;12/9/2014 0:00:00;5;R3;Elong 3;1.80
Cañar;CIR1;12/9/2014 0:00:00;6;R1;Elong 3;5.80
Cañar;CIR1;12/9/2014 0:00:00;6;R2;Elong 3;3.60
Cañar;CIR1;12/9/2014 0:00:00;6;R3;Elong 3;9.00
